11
612
115 22 2 4 2 5 1 0 0 0 0 11
115 22 2 4 1 4 1 0 0 0 0 11
115 22 3 1 1 3 1 0 0 0 0 11
115 22 3 1 1 6 1 0 0 0 0 11
115 22 7 2 1 5 1 0 0 0 0 11
116 22 1 4 1 3 1 0 0 0 0 11
117 22 4 1 1 2 1 0 0 0 0 11
117 22 7 2 3 6 1 0 0 0 0 11
118 23 1 4 2 6 1 0 0 0 0 11
118 23 1 4 2 6 1 0 0 0 0 11
118 23 3 1 2 6 1 0 0 0 0 11
118 23 3 1 3 6 1 0 0 0 0 11
118 23 4 1 3 7 1 0 0 0 0 8
118 23 4 1 1 4 1 0 0 0 0 11
118 23 6 2 2 5 1 0 0 0 0 11
118 23 10 3 1 3 1 0 0 0 0 11
118 23 11 3 2 5 1 0 0 0 0 11
118 23 12 4 3 7 1 0 0 0 0 11
120 23 2 4 2 4 1 0 0 0 0 11
121 23 12 4 3 5 1 0 0 0 0 9
125 24 4 1 2 6 1 0 0 0 0 11
125 24 11 3 2 6 1 0 0 0 0 11
126 24 2 4 1 2 1 0 0 0 0 11
129 25 1 4 4 10 1 0 0 0 0 8
129 25 5 1 2 6 1 0 0 0 0 11
129 25 12 4 2 5 1 0 0 0 0 11
131 25 8 2 1 3 1 0 0 0 0 11
135 26 1 4 2 5 1 0 0 0 0 11
135 26 1 4 1 3 1 0 0 0 0 11
135 26 1 4 1 5 1 0 0 0 0 11
135 26 1 4 1 4 1 0 0 0 0 11
135 26 1 4 1 3 1 0 0 0 0 11
135 26 1 4 2 5 1 0 0 0 0 11
135 26 2 4 1 4 1 0 0 0 0 11
135 26 2 4 1 3 1 0 0 0 0 11
135 26 2 4 2 5 1 0 0 0 0 11
135 26 2 4 1 3 1 0 0 0 0 11
135 26 2 4 2 5 1 0 0 0 0 11
135 26 3 1 1 4 1 0 0 0 0 11
135 26 3 1 1 3 1 0 0 0 0 11
135 26 3 1 1 3 1 0 0 0 0 11
135 26 5 1 1 3 1 0 0 0 0 11
135 26 7 2 1 3 1 0 0 0 0 11
135 26 8 2 2 5 1 0 0 0 0 11
135 26 8 2 1 3 1 0 0 0 0 11
135 26 10 3 2 5 1 0 0 0 0 11
135 26 11 3 2 6 1 0 0 0 0 11
135 26 12 4 2 7 1 0 0 0 0 11
135 26 12 4 2 5 1 0 0 0 0 11
136 26 1 4 2 7 1 0 0 0 0 11
136 26 7 2 3 6 1 0 0 0 0 11
136 26 8 2 2 4 1 0 0 0 0 11
137 26 2 4 2 5 1 0 0 0 0 11
137 26 3 1 2 4 1 0 0 0 0 11
137 26 7 2 2 4 1 0 0 0 0 11
140 27 2 4 3 4 1 0 0 0 0 11
140 27 3 1 1 2 1 0 0 0 0 11
140 27 3 1 1 2 1 0 0 0 0 11
140 27 4 1 2 4 1 0 0 0 0 11
140 27 9 3 2 5 1 0 0 0 0 11
140 27 11 3 1 2 1 0 0 0 0 11
140 27 11 3 4 9 1 0 0 0 0 11
140 27 12 4 2 4 1 0 0 0 0 11
140 27 12 4 2 4 1 0 0 0 0 11
141 27 3 1 1 3 1 0 0 0 0 11
141 27 8 2 2 5 1 0 0 0 0 11
141 27 11 3 1 3 1 0 0 0 0 11
141 27 12 4 2 5 1 0 0 0 0 11
